id_producto;ean;nombre;categoria;marca;precio_empaque;precio_por_kilo;calorias_100g;proteinas_100g;fibra_100g;grasa_saturada_100g;azucar_100g;sal_100g;nutri_score;procesado
52514.0;8411396001359;Filetes solomillos de pollo marinados empanados sin gluten;Pollo;;4.84;8.8;172.0;17.0;;0.9;0.6;1.5;c;{}
65067.0;8402001025747;Chicles menta fuerte gragea Hacendado;Chicles;Hacendado;1.95;19.5;;;;;;;not-applicable;{}
10286.0;3383670000615;Dulce de leche Chimbote;Cremas de untar;Chimbote;2.71;6.3;288.0;7.4;;1.9;56.0;0.35;e;4
65161.0;8402001044281;Chicles hierbabuena gragea Hacendado;Chicles;Hacendado;1.0;22.22;;;;;;;unknown;{}
87313.0;8402001030062;Filete de lubina;Lubina;;4.5;22.5;;;;;;;;
16344.0;8402001049958;Refresco té soluble manzana Hacendado;Té;Hacendado;1.5;41.67;100.0;0.0;0.0;;;0.0;unknown;{}
5220.0;8480000052209;Garbanzo lechoso Andaluz Hacendado;Garbanzos;Hacendado;2.5;2.5;348.0;18.6;14.4;0.4;6.0;0.07;a;{}
52686.0;8402001014512;Sticks vegetales Hacendado;Snacks;Hacendado;1.2;12.0;490.0;3.3;1.8;2.5;2.3;2.3;e;4
34122.0;8480000341228;Clavo en grano Hacendado;Otras especias;Hacendado;1.75;41.67;;;;;;;not-applicable;1
59332.0;8480000593320;Chopped Hacendado;Chopped;Hacendado;2.25;4.5;198.0;12.6;;4.9;1.7;2.0;d;{}
21735.0;8402001051845;Limonada  sin gas light Hacendado;Otros refrescos sin gas;Hacendado;0.4;1.21;;;;;;;;
21807.0;8436541401426;Chuletas de cordero palo y riñonada;Cordero;;8.99;31.0;;;;;;;;
12526.0;8410034075103;Barritas de barquillo Huesitos bañadas de chocolate con leche;Chocolatinas;Huesitos;2.8;14.0;502.0;6.5;;13.0;42.0;0.32;e;4
29606.0;8410973583363;Panceta curada sin corteza La Selva lonchas;Bacón;La Selva;2.65;13.25;488.0;16.0;0.9;17.0;0.8;2.8525;e;{}
50153.0;2105600501532;Queso lonchas de cabra Hacendado;Queso lonchas;Hacendado;3.41;15.5;;;;;;;;
47038.0;8402001028359;Pañal bebé braguita talla L de 12-18 kg Deliplus;Braguita y otros;Deliplus;6.9;0.29;;;;;;;;
61238.0;8480000612380;Espárrago verde troceado Hacendado ultracongelado;Verdura;Hacendado;2.55;8.5;28.0;2.9;1.5;0.1;1.9;2.5e-05;a;1
59158.0;8480000591586;Chorizo de pavo extra Hacendado lonchas;Chorizo;Hacendado;2.8;18.67;252.0;26.0;;4.2;3.3;4.425;e;4
52562.0;8402001010170;Helado stracciatella Hacendado con sirope de chocolate;Tarrinas;Hacendado;3.25;3.42;243.0;3.4;;8.5;31.0;0.19;e;4
35602.0;8445290686879;Papilla 8 cereales con galleta María Nestlé +6 meses;Papillas;Nestlé;5.75;7.93;398.0;12.0;4.5;1.6;21.0;;unknown;{}
32358.0;84100559;Preparado en polvo cuajada azucarada Royal sabor lácteo;Levadura y preparado repostería;Royal;1.45;30.21;76.0;3.3;0.1;2.5;5.9;0.2;b;4
34121.0;8480000341211;Comino en grano Hacendado;Otras especias;Hacendado;1.95;34.82;;;;;;;not-applicable;1
29016.0;8480000290168;Sal de frutas sabor limón Hacendado;Sal y bicarbonato;Hacendado;2.1;8.4;;;;;;;not-applicable;4
10505.0;8410297110740;Leche semidesnatada Asturiana;Leche semidesnatada;Asturiana;10.74;1.19;45.0;3.15;;1.0;4.65;0.1;unknown;{}
58160.0;2105600581602;Chorizo cular ibérico extra La Hacienda del ibérico;Chorizo;La Hacienda del ibérico;9.5;19.0;548.7;26.5;;1.2;0.7;3.7;unknown;4
9355.0;8480000093554;Muesli Crunchy Hacendado con chocolate;Cereales integrales y muesli;Hacendado;2.35;4.7;434.0;8.4;6.0;4.5;24.0;0.43;d;4
24350.0;2105300243503;Filete de salmón rosado salvaje con piel Hacendado ultracongelado;Pescado;Hacendado;4.05;13.5;;;;;;;;
69089.0;8414382410005;Cebollas;Cebolla y ajo;;2.0;2.0;0.0;;;;;0.0;unknown;{}
56661.0;8480000566614;Tiras de pechuga de pollo al natural Hacendado;Pavo y otros;Hacendado;2.25;16.07;107.0;23.4;;0.4;0.6;1.77;b;4
9421.0;7613032405601;Leche para lactantes en polvo 1 Nativa Nestlé;Leche en polvo;Nativa;12.95;16.19;496.0;10.9;;2.1;60.1;0.375;not-applicable;4
22476.0;8480000224767;Mermelada de ciruela y kiwi Hacendado;Mermelada;Hacendado;1.7;5.0;188.0;0.0;;0.0;46.0;0.03;d;4
64459.0;8480000644596;Helado 3 sabores Hacendado vainilla, chocolate y fresa;Tarrinas;Hacendado;2.3;2.3;204.0;3.2;;8.4;24.0;0.18;d;4
18102.0;8480000181022;Filetes de bonito del norte en aceite de oliva Hacendado;Bonito;Hacendado;8.1;20.25;364.0;19.0;0.0;5.0;0.0;0.0;b;{}
20931.0;8402001044120;Aperitivo de patata sabor barbacoa Hacendado;Patatas fritas;Hacendado;1.75;10.0;556.0;3.6;3.4;3.5;2.5;0.945;unknown;{}
21584.0;8402001043376;Galletas saladas con semillas y orégano Hacendado;Snacks;Hacendado;1.45;5.8;462.0;8.1;9.0;2.0;6.1;1.9;d;4
29062.0;8480000290625;Chocolate negro 72% de cacao Hacendado con almendras enteras;Chocolate negro;Hacendado;2.75;13.75;578.0;14.0;13.0;20.0;21.0;0.02;d;4
15165.0;8402001037863;Bizcocho Hacendado;Bollería envasada;Hacendado;1.75;6.03;397.0;5.0;2.3;2.3;20.0;0.44;d;{}
35900.0;8402001008870;Salteado de gambas, espárragos verdes, ajos tiernos, champiñón y cebolla Hacendado ultracongelado;Verdura;Hacendado;2.9;6.44;37.5555555555556;3.8;;0.2;1.8;0.4025;b;3
60089.0;8480000600899;Tortilla de patata con cebolla Listo para Comer;Platos calientes;Listo para Comer;8.5;6.54;153.0;5.0;;1.4;1.1;4.9175;e;{}
69173.0;2105427691737;Yuca;Patata;;1.82;3.3;;;;;;;;
69220.0;2105480692207;Coliflor;Repollo y col;;2.07;2.05;;;;;;;;
60698.0;8480000606983;Salchichón ibérico extra La Hacienda del ibérico lonchas;Salchichón;La Hacienda del ibérico;2.3;18.4;492.6;25.6;;17.4;1.5;3.5;e;4
35344.0;8402001007798;Salsa de Queso Hacendado;Otras salsas;Hacendado;1.65;5.89;272.0;4.4;;4.2;3.4;2.58;e;4
82380.1;2105945823801;Pan campeón del mundo;Barra de pan;;2.0;2.67;;;;;;;;
14968.0;8402001041341;Manteca de cerdo Hacendado;Cerdo;Hacendado;2.2;10.0;899.0;0.1;;39.0;;0.0975;unknown;{}
23289.0;8480000232892;Migas Hacendado;Carne;Hacendado;1.9;8.64;311.0;7.5;;4.5;1.9;1.8;d;4
82070.0;5601560111905;Mini tostadas de trigo Hacendado extra finas;Pan tostado;Hacendado;1.32;13.2;384.0;11.8;3.9;1.3;3.2;2.1;d;4
52639.0;8402001014574;Bebida de avena Hacendado 0% azúcar;Bebidas vegetales;Hacendado;4.5;0.75;35.0;0.7;0.5;0.2;0.0;0.1;a;4
3050.0;2105486030508;Mango;Fruta tropical;;1.8;2.9;;;;;;;;
62502.0;8480000625021;Palitos de surimi Hacendado;Surimi y otros;Hacendado;2.0;4.35;90.0;7.9;0.9;0.2;3.5;1.53;c;4
33136.0;8480000331366;Altramuces Hacendado;Pepinillos y otros encurtidos;Hacendado;1.75;2.54;105.0;12.0;3.8;0.3;0.0;3.5;d;3
21775.0;8402001051548;Shot jengibre, manzana y limón Hacendado;Smoothie;Hacendado;2.0;16.0;43.0;0.0;;;9.4;0.01;unknown;{}
11049.0;8402001031878;Café soluble classic en sobres Hacendado;Café soluble;Hacendado;1.1;55.0;;;;;;;unknown;{}
2785.0;2105100027853;Alas partidas de pollo;Pollo;;3.0;5.0;;;;;;;;
34043.0;8480000340436;Pipas girasol barbacoa Hacendado;Frutos secos;Hacendado;1.35;6.75;622.0;31.5;8.2;6.5;3.0;2.8;d;4
84900.0;8480000849007;Magdalenas con pepitas de chocolate;Bollería dulce;;3.1;8.16;432.0;5.8;1.6;5.2;29.0;0.7175;e;4
11690.0;5449000332110;Refresco té sabor limón Fuze Tea;Té;Fuze Tea;6.8;2.58;;;;;;;;
16315.0;8480000163158;Judías verdes redondas Hacendado;Conservas verdura;Hacendado;1.1;1.67;17.0;0.9;1.6;0.0;1.0;0.74;a;3
13787.0;8402001000607;Bacalao ahumado Hacendado en aceite de girasol;Ahumados;Hacendado;4.3;39.09;253.0;17.0;;3.1;0.5;2.5;d;3
15648.0;8480000156488;Bebida de almendras con calcio Hacendado;Bebidas vegetales;Hacendado;1.1;1.1;36.0;0.7;0.5;0.5;3.5;0.08;c;4
33642.0;8480000336422;Cuquitos sabor queso Hacendado;Snacks;Hacendado;0.85;8.5;522.0;5.0;3.3;3.1;2.2;2.0;d;4
82032.0;8480000820327;Valencianas Hacendado;Bollería envasada;Hacendado;2.5;3.57;445.0;5.7;1.9;2.7;27.0;0.9;d;4
62503.0;8480000625038;Delicias del mar de surimi Hacendado;Surimi y otros;Hacendado;2.0;8.0;54.8;7.4;1.3;0.7;1.9;1.455;c;4
80405.0;8410140063018;Boquerones en vinagre Hacendado en aceite de girasol;Salazones;Hacendado;1.65;20.63;;;;;;;;
39032.0;8480000390325;Zumo pura naranja con pulpa Hacendado;Naranja;Hacendado;1.9;1.9;44.0;0.7;0.8;0.0;9.3;0.0;d;1
6357.0;8005709104952;Pasta fusilli Armando;Macarrones, pajaritas y hélices;Armando;1.4;2.8;354.0;14.0;2.7;0.3;3.2;0.005;a;1
53141.0;8480000531414;Salchichas cocidas estilo Frankfurt Hacendado de pollo y cerdo sabor ahumado;Salchichas;Hacendado;1.8;2.56;201.1;11.5;;4.0;0.5;2.2;d;4
82551.0;3322680009706;Crepes rellenos de chocolate Hacendado;Bollería envasada;Hacendado;1.45;7.55;465.625;6.5625;2.1875;5.0;37.5;0.703125;e;4
18055.0;8480000180551;Atún claro en aceite de girasol Hacendado;Atún;Hacendado;4.2;8.75;251.666666666667;21.0;;2.9;0.5;0.885;b;3
52406.0;8480000524065;Queso fresco Burgos natural Hacendado;Queso fresco;Hacendado;2.05;4.1;157.0;11.0;;7.3;3.7;0.93;c;{}
50945.0;2105600509453;Queso semicurado mezcla Hacendado;Queso semicurado;Hacendado;10.79;9.99;;;;;;;;
67693.0;8480000676931;Molinillo pimienta negra Hacendado;Pimienta;Hacendado;1.85;28.46;;;;;;;not-applicable;1
23037.0;8480000227072;Queso grana padano Hacendado en escamas;Queso curado;Hacendado;2.4;24.0;398.0;33.0;0.0;18.0;0.0;1.5;d;3
51191.0;8480000511911;Queso fresco de vaca Hacendado;Queso fresco;Hacendado;1.6;6.4;168.0;11.8;;7.7;3.2;0.7;c;3
82190.0;8423102203704;Pan tostado con tomate Hacendado;Pan tostado;Hacendado;1.3;7.65;;;;;;;;
20893.0;8402001045165;Arroz de pescado Hacendado;Arroz;Hacendado;4.0;14.29;212.0;6.7;1.0;0.8;2.2;1.6725;unknown;{}
53056.0;8480000530561;Salchichas cocidas Hacendado de pollo y pavo sabor ahumado;Salchichas;Hacendado;1.5;3.75;202.5;13.5;;5.3;0.5;2.0;d;4
7032.0;8480000070326;Caldo de verduras Hacendado;Caldo líquido;Hacendado;0.95;0.95;8.0;0.1;0.0;0.2;0.2;0.7;c;4
14157.0;8480000141576;Galletas rebuenas Hacendado rellenas de chocolate;Con chocolate y rellenas;Hacendado;1.3;2.6;484.615384615385;6.53846153846154;5.0;7.69230769230769;33.4615384615385;0.0;e;4
34173.0;8480000341730;Nuez moscada molida Hacendado;Otras especias;Hacendado;1.65;28.45;;;;;;;not-applicable;{}
19975.0;8402001044250;Patatas fritas onduladas sabor campestre Hacendado;Patatas fritas;Hacendado;1.2;8.0;533.0;6.6;4.8;3.0;4.1;1.5;d;{}
13204.0;8410100025179;Cacao soluble instantáneo Nesquik;Cacao soluble;Nesquik;6.4;6.4;;;;;;;d;4
12524.0;8402001025594;Chocolate negro 85% cacao extrafino y edulcorante Hacendado 0% azúcares añadidos;Chocolate negro;Hacendado;2.3;23.0;583.0;11.0;15.0;32.0;1.0;0.1575;d;4
14313.0;8402001037191;Refresco sin gas de naranja Hacendado;Otros refrescos sin gas;Hacendado;0.4;1.21;;;;;;;unknown;{}
68138.0;8480000681386;Natillas de chocolate con leche Hacendado;Natillas;Hacendado;1.05;2.1;;;;;;;c;4
21696.0;8402001047770;Bebida energética Energy Drink Zero Hacendado;Energético;Hacendado;2.4;1.6;;;;;;;;
83547.0;8402001026508;Pan de molde 12 cereales y semillas Hacendado;Otros panes;Hacendado;1.5;2.21;262.790697674419;10.6976744186047;6.27906976744186;0.930232558139535;3.48837209302326;1.07558139534884;unknown;{}
34811.0;8480000348111;Palomitas caramelo Hacendado;Snacks;Hacendado;1.5;12.5;402.0;4.4;3.7;0.4;54.0;0.57;e;4
5250.0;8480000052506;Zumo de naranja recién exprimido Hacendado;Naranja;Hacendado;1.95;7.8;0.0;;;;;;unknown;{}
69289.0;8402001019258;Jengibre;Hierbas aromáticas;;1.65;8.25;;;;;;;;
29017.0;8437000623175;Preparado para repostería con impulsor incorporado Hacendado;Harina;Hacendado;1.0;1.0;342.0;10.0;;0.4;2.2;1.5;unknown;{}
81416.0;8436025381930;Berberechos;Marisco de concha;;6.2;12.4;;;;;;;;
14637.0;8480000146373;Galletas cookies sin gluten y sin lactosa Hacendado;Con chocolate y rellenas;Hacendado;2.05;10.25;477.0;4.5;1.5;6.5;31.9;1.0;e;4
19846.0;8410014515667;Cacao soluble ColaCao original;Cacao soluble;ColaCao;17.0;7.73;;;;;;;;
21333.0;8480000213334;Bebida láctea sabor fresa +Proteínas Hacendado 0% MG 20 g proteínas;Yogures líquidos;Hacendado;1.15;4.11;50.0;7.14285714285714;;0.25;3.78571428571429;0.0002946428571428;b;{}
18037.0;8480000180377;Atún en salsa de tomate Hacendado;Atún;Hacendado;2.1;8.75;298.076923076923;13.0;0.0;1.7;0.5;0.78;b;3
14141.0;8480000141415;Tortitas de arroz con chocolate blanco sabor yogur Hacendado;Tortitas;Hacendado;1.9;15.83;466.666666666667;7.33333333333333;3.0;12.0;29.0;0.72;e;4
9903.0;8402001026324;Snack de maíz Stars sabor mantequilla Hacendado;Snacks;Hacendado;0.8;10.0;580.0;4.8;1.1;4.6;6.3;1.515;e;4
14173.0;8480000141736;Tartaletas con relleno de fresa Hacendado;Con chocolate y rellenas;Hacendado;1.05;7.0;443.0;4.6;1.8;7.5;36.0;0.48;e;4
22860.0;8402001021459;Caldo de carne Hacendado en pastillas;Caldo en pastillas;Hacendado;0.85;7.08;284.0;12.0;0.5;;;50.255;unknown;{}
61354.0;3270120583159;Gnocchi de pollo y verduras Hacendado ultracongelados;Pasta;Hacendado;3.0;5.0;145.0;6.3;0.0;0.8;6.5;0.91;c;{}
3682.0;2105100036824;Pechugas enteras familiar de pollo;Pollo;;6.84;6.0;;;;;;;;
4079.0;8411396001076;Burger Crunchy Chicken;Hamburguesas;;2.0;8.33;240.0;17.0;0.0;2.5;;1.475;unknown;4
8448.0;8402001020360;Crema de pollo Hacendado con verduras;Cremas y puré;Hacendado;1.0;2.0;47.0;1.0;1.6;1.0;0.2;0.9825;c;4
83664.0;2105900836648;Pastel de crema 65%;Bollería dulce;;0.55;10.0;;;;;;;;
69392.0;8436006184475;Floretas de coliflor para microondas Hacendado;Verduras al vapor;Hacendado;1.6;5.33;27.0;2.2;2.1;0.05;0.51;0.02;unknown;{}
60226.0;8480000602268;Ensaladilla rusa mediana Listo para Comer;Platos fríos;Listo para Comer;6.5;6.5;;;;;;;;
79006.0;8480000790064;Solución fisiológica Deliplus;Accesorios;Deliplus;3.23;0.11;;;;;;;;
23406.0;8480000234063;Café soluble cappuccino Hacendado;Café soluble;Hacendado;2.75;11.0;401.0;5.6;3.1;4.3;63.0;1.45;unknown;4
13848.0;8480000138484;Bebida de avellana y arroz sin azúcares añadidos Hacendado;Bebidas vegetales;Hacendado;1.25;1.25;50.0;0.6;0.4;0.2;3.8;0.08;c;4
81055.3;2105300810552;Corvina a filetes;Corvina;;17.02;11.5;;;;;;;;
14470.0;2303297003555;Peras Conferencia;Manzana y pera;;2.68;2.5;;;;;;;;
69320.0;2105469693201;Pimiento verde freír;Calabacín y pimiento;;0.28;2.5;;;;;;;;
69664.0;8420585151102;Champiñones Portobello;Setas y champiñones;;2.16;7.2;;;;;;;;
86087.0;8480000860873;Postre lácteo con fruta Hacendado 0% MG 0% azúcares añadidos;Yogures desnatados;Hacendado;2.0;2.0;45.0;4.5;;0.0;5.9;0.16;a;4
81241.2;2105365812416;Lubina abierta a la espalda con espinas y con cabeza;Lubina;;4.62;10.5;;;;;;;;
59256.0;8480000592569;Jamón cocido Hacendado lonchas;Jamón cocido;Hacendado;2.25;11.25;102.0;19.0;0.0;0.9;0.9;4.75;e;4
63170.0;8480000631701;Varitas de merluza empanadas Hacendado ultracongeladas;Pescado rebozado;Hacendado;4.25;10.63;194.7;10.0;;1.2;0.0;0.8;b;4
39606.0;8480000396068;Bebida tropical Hacendado sin azúcares añadidos;Fruta variada y otros sabores;Hacendado;1.0;1.0;29.2;0.4;0.4;0.0;5.52;0.012;unknown;4
80450.0;8480000804501;Cocktail rumba Hacendado;Cocktails;Hacendado;1.6;5.33;563.0;21.5;8.1;6.6;5.6;1.0;d;3
17172.0;8480000171726;Allioli Hacendado;Allioli;Hacendado;1.1;5.5;712.0;1.1;0.1;9.5;0.1;1.2;e;3
63593.0;8480000635938;Pizza jamón y queso Hacendado;Pizzas refrigeradas;Hacendado;2.9;6.59;224.0;14.0;;3.4;1.6;0.00375;c;4
13216.0;7613039490266;Cacao soluble instantáneo Nesquik;Cacao soluble;Nesquik;4.05;10.38;;;;;;;d;4
60874.0;8402001002786;Almeja Hacendado congelada;Marisco de concha y otros;Hacendado;1.8;4.0;71.0;10.9;0.1;0.2;0.1;0.7975;unknown;{}
23049.0;8480000230492;Batido de chocolate Hacendado;Batidos;Hacendado;1.3;1.3;60.0;2.1;;0.4;10.0;0.21;e;{}
3277.0;5607761100038;Naranjas;Cítricos;;4.65;1.55;;;;;;;;
9982.0;8402001026676;Bebida láctea de frutas del bosque Hacendado;Yogures líquidos;Hacendado;1.3;1.3;76.0;2.3;;1.3;11.7;0.1175;unknown;4
60652.0;8402001021442;Patatas fritas con carne kebab y salsa Hacendado;Otros;Hacendado;3.5;9.46;186.0;7.0;1.7;2.1;1.0;0.7075;c;4
19812.0;8480000198129;Edulcorante en pastillas stevia Hacendado;Edulcorante y otros;Hacendado;1.85;205.56;12.0;3.0;0.0;0.0;0.0;18.3;not-applicable;4
14031.0;8436039788039;Filetes pechuga de pavo marinados extra tiernos;Pavo y otras aves;;5.1;8.5;;;;;;;;
25182.0;4052485456045;Cuartos traseros de pollo congelados;Carne congelada;;5.7;2.85;183.0;18.0;;3.6;0.0;0.27;a;1
18209.0;8480000182098;Sardinillas en tomate Hacendado;Sardinas;Hacendado;1.65;9.17;152.0;20.0;;2.1;0.8;1.1;b;3
86928.0;8402001047022;Entrecot aguja de cerdo Duroc;Cerdo;;5.12;8.0;;;;;;;;
86215.0;8480000862150;Picos 100% integrales Hacendado;Picos;Hacendado;0.8;3.2;379.0;14.0;11.0;0.8;3.1;2.1;c;3
10414.0;8402001019067;Leche en polvo desnatada Hacendado;Leche desnatada;Hacendado;5.4;7.71;357.0;32.5;;0.7;54.5;1.3;unknown;{}
12893.0;8402001034534;Preparado en polvo gelatina frutos rojos Hacendado 0% azúcares;Levadura y preparado repostería;Hacendado;2.0;68.97;;;;;;;;
28113.0;5449000018861;Refresco Coca-Cola;Cola clásica;Coca-Cola;5.6;2.8;;;;;;;;
22780.0;8480000227805;Crema de queso viejo tostado mezcla Hacendado;Queso untable;Hacendado;1.74;11.6;249.0;13.0;;15.0;2.2;1.8;d;4
27905.0;9002490100070;Bebida energética Red Bull;Energético;Red Bull;1.54;6.16;46.0;0.0;0.0;0.0;11.0;0.1;e;{}
21601.0;8402001048494;Lomo de cerdo cocido Hacendado finas lonchas;Pavo y otros;Hacendado;2.95;6.56;105.0;16.2;;;;;unknown;{}
39946.0;8480000399465;Zumo de piña selección Hacendado;Piña;Hacendado;2.6;2.6;43.0;0.4;0.2;0.0;10.2;0.0;c;1
82699.0;8402001018848;Sobaos Hacendado;Bollería envasada;Hacendado;2.0;4.17;461.365341335334;5.5;2.9;;;0.6;unknown;4
82931.0;8480000829313;Croissant Hacendado;Bollería envasada;Hacendado;1.85;4.3;447.222222222222;7.2;1.2;13.0;9.8;0.61;e;4
21491.0;8402001043185;Mix mini barritas de chocolate Hacendado;Chocolatinas;Hacendado;2.75;13.48;481.0;5.3;2.0;14.0;51.0;0.53;e;4
13847.0;8480000138477;Bebida de coco y arroz sin azúcares añadidos Hacendado;Bebidas vegetales;Hacendado;9.6;1.6;50.0;0.1;0.1;1.3;6.3;0.08;e;4
2777.0;2105100027778;Contramuslos de pollo sin piel;Pollo;;3.4;4.2;;;;;;;;
7878.0;8402001020568;Yogur líquido natural Hacendado con azúcar de caña;Yogures líquidos;Hacendado;2.0;1.67;75.2688172043011;2.04301072705177;0.215053766645411;1.39784941109278;12.3655913978495;0.127;e;{}
31505.0;8402001028229;Huevos medianos M;Huevos;;3.0;0.25;;;;;;;;
11521.0;8402001028885;Postre lácteo Carrot Cake Hacendado con zanahoria;Otros postres;Hacendado;1.7;9.44;235.0;4.1;;9.9;19.1;0.3725;d;{}
3506.0;2105451035064;Melón piel de sapo;Melón y sandía;;4.9;1.65;;;;;;;;
13865.0;8402001000621;Alcachofa troceada Hacendado ultracongelada;Verdura;Hacendado;2.55;6.38;37.0;3.3;0.0054;0.0;1.3;0.24;a;{}
86190.0;8480000861900;Pistacho tostado Hacendado 0% sal añadida;Frutos secos;Hacendado;3.5;14.0;616.0;21.6;11.4;6.5;11.0;0.0;a;1
23560.0;8480000235602;Chipirones rellenos enteros en aceite de girasol Hacendado;Otras conservas de pescado;Hacendado;2.25;19.57;175.0;12.0;;1.3;0.5;1.77;d;{}
13444.0;8480000134448;Mermelada de melocotón monodosis Hacendado;Mermelada;Hacendado;1.5;6.0;197.0;0.5;1.5;;47.4;;unknown;4
80057.0;8480000800572;Sopa de miso;Sopa;;2.25;0.75;110.687022900763;10.2;;0.7;4.7;9.0;unknown;3
10723.0;8411700010015;Bebida láctea crecimiento y desarrollo Puleva Max;Leche Infantil;Puleva;1.79;1.79;58.0;2.6;;1.2;5.3;0.17;not-applicable;4
5044.0;8480000050441;Arroz redondo Hacendado;Arroz;Hacendado;1.2;1.2;344.0;8.2;;0.2;0.5;0.01;b;1
82322.0;8480000823229;Pan de molde blanco sin corteza Hacendado;Pan de molde;Hacendado;1.05;2.33;228.571428571429;8.0;3.0;0.5;5.0;1.1;c;4
25972.0;2105100259728;Medio conejo troceado;Conejo;;5.64;9.4;;;;;;;;
63613.0;8480000636133;Pizza barbacoa Hacendado;Pizzas refrigeradas;Hacendado;2.5;6.02;250.0;11.9;;3.6;1.3;1.7;d;4
13232.0;8402001033162;Surtido sushi Bento grande;Platos fríos;;10.75;10.75;;;;;;;;
52602.0;8402001013843;Pan de burger Brioche Hacendado;Pan de hamburguesa y wrap;Hacendado;1.1;7.33;340.0;11.0666666666667;2.0;2.26666666666667;11.0666666666667;0.853333333333333;d;4
21718.0;8402001051210;Pasta fresca girasoles rellena de tomate frito y queso mozarella Hacendado;Pasta rellena;Hacendado;1.9;7.6;265.0;6.8;2.4;2.3;7.6;1.475;unknown;{}
8044.0;8410300101598;Sopa de pollo Gallina Blanca con fideos finos;Sopa;Gallina Blanca;0.85;11.97;24.0;0.8;0.2;0.1;0.0;0.76;unknown;4
17502.0;8480000175021;Salsa pimienta verde Hacendado;Salsas para carnes;Hacendado;1.25;25.0;382.0;14.0;1.3;7.1;20.1;9.7;e;4
3897.0;2105476038972;Lima;Cítricos;;0.35;4.4;;;;;;;;
34208.0;8718781824402;Cebolla frita crujiente Hacendado;Otras especias;Hacendado;1.15;7.67;393.333333333333;6.0;5.0;21.0;9.0;1.2;e;3
6175.0;150570037606;Pasta fresca gnocchi Hacendado;Pasta rellena;Hacendado;1.0;2.0;;;;;;;;
16812.0;8480000168122;Migas de bonito del norte en aceite de oliva Hacendado;Bonito;Hacendado;2.9;12.08;192.0;25.0;;1.6;0.5;1.2775;b;3
5330.0;8480000053305;Lenteja pardina Hacendado;Lentejas y otros;Hacendado;1.95;1.95;320.0;24.5;9.6;0.2;1.3;0.05;a;1
8778.0;5449000324108;Refresco Fanta naranja zero azúcares añadidos;Naranja;;4.24;1.61;;;;;;;;
11529.0;8402001027741;Vela de cumpleaños 0 Hacendado;Velas;Hacendado;1.25;1.25;;;;;;;;
21721.0;8402001047848;Refresco de naranja Hacendado zero fresh gas;Naranja;Hacendado;2.22;1.12;;;;;;;;
3527.0;2105400035275;Calabaza cacahuete cortada a trozos;Otras verduras y hortalizas;;2.39;4.6;;;;;;;;
63503.0;8480000635037;Pizza romana Hacendado con champiñones salteados;Pizzas refrigeradas;Hacendado;2.9;6.74;212.0;11.7;;3.3;4.0;1.7;d;{}
13930.0;8402001032998;Refresco sin gas Berry Lime Hacendado;Otros refrescos sin gas;Hacendado;1.15;0.77;18.0;0.1;;;;0.01;unknown;{}
16265.0;8410014519917;Crema al cacao y leche con avellanas Nocilla;Cremas de untar;Nocilla;2.95;8.19;;;;;;;;
50985.0;8480000509857;Queso viejo tostado mezcla Hacendado;Queso curado;Hacendado;20.94;13.42;;;;;;;;
67786.0;8402001011474;Callos a la madrileña Hacendado;Platos de cuchara;Hacendado;2.45;6.36;138.0;14.4;;3.2;0.5;0.865;unknown;{}
85795.0;8480000857958;Hojaldre cabello de Ángel Hacendado;Pastelitos surtidos;Hacendado;0.58;5.75;;;;;;;;
34822.0;8402001001659;Palomitas de maíz con sal Hacendado para microondas;Frutos secos;Hacendado;1.1;4.07;;;;;;;unknown;{}
24345.0;2105300243459;Rodaja de emperador Hacendado ultracongelado;Pescado;Hacendado;4.47;14.9;;;;;;;;
3321.0;2105400033219;Uva roja sin semillas;Plátano y uva;;3.0;5.0;;;;;;;;
63432.0;8480000634320;Calamar patagónico pequeño Hacendado ultracongelado;Pescado;Hacendado;5.5;11.0;78.0;16.0;;0.7;;0.6;unknown;{}
51146.0;8002710411147;Queso en polvo grana padano Hacendado;Queso rallado;Hacendado;1.65;16.5;398.0;33.0;;18.0;0.0;1.5;d;3
34923.0;8480000349231;Almendra laminada Hacendado;Decoración;Hacendado;2.15;17.2;604.0;25.8;;3.9;4.2;0.0;c;1
27666.0;8414100306856;Tónica original Schweppes;Tónica y bitter;Schweppes;5.2;1.97;25.0;0.0;;0.0;5.8;0.0;unknown;{}
5020.0;8480000050205;Arroz vaporizado Hacendado;Arroz;Hacendado;1.55;1.55;345.0;7.9;;0.2;0.6;0.0;b;1
11523.0;8402001027376;Velas de cumpleaños Hacendado;Velas;Hacendado;1.4;0.14;;;;;;;;
3235.0;2105456032358;Naranja de mesa;Cítricos;;0.65;2.15;;;;;;;;
81649.5;2105300816493;Salmón media pieza abierto en libro sin cabeza y sin espina;Salmón;;19.93;10.95;;;;;;;;
13042.0;8402001033292;Golosinas Tropical Jelly Hacendado;Golosinas;Hacendado;1.6;5.33;331.0;3.5;;0.3;72.0;0.1;e;4
31010.0;8480000310101;Huevos cocidos;Huevos;;2.2;0.37;121.0;13.0;;0.34;0.4;0.335;a;4
69584.0;2105467695849;Pepino;Pepino y zanahoria;;0.43;1.7;;;;;;;;
28116.0;8007640982941;Gel energético con cafeína Enervit Sport sabor cítricos;Energético;Enervit Sport;3.75;40.76;225.0;1.1;;0.0;37.0;0.23;e;4
